item_sk,item_id,a1,a2,a3,cate,brand
21545,83350,3,-1,1,8,306
21546,83355,2,1,2,8,623
21547,83360,-1,1,1,8,916
21548,83361,1,2,2,8,800
21549,83364,1,1,1,8,800
21550,83373,2,1,2,8,124
21551,83378,2,-1,-1,8,623
21552,83380,3,1,2,8,489
21553,83384,3,2,2,8,306
21554,83393,2,2,2,8,623
21555,83399,1,1,1,8,403
21556,83405,3,1,1,8,214
21557,83410,3,1,2,8,214
21558,83413,3,2,-1,8,214
21559,83416,3,1,1,8,489
21560,83423,3,-1,1,8,489
21561,83434,3,2,2,8,489
21562,8344,2,2,2,8,623
21563,83447,2,2,2,8,812
21564,83454,2,1,-1,8,812
21565,83455,3,1,1,8,214
21566,83457,3,1,2,8,214
21567,83460,3,2,-1,8,214
21568,83463,3,1,2,8,214
21569,83466,2,1,2,8,635
21570,83468,3,1,2,8,214
21571,83474,-1,1,1,8,24
21572,83478,3,-1,2,8,489
21573,83482,1,2,1,8,885
21574,83516,2,2,2,8,812
21575,83518,3,1,2,8,214
21576,83519,3,1,2,8,489
21577,83521,1,2,1,8,800
21578,83529,3,-1,2,8,489
21579,83536,3,1,2,8,214
21580,83537,1,1,1,8,885
21581,83542,2,1,1,8,124
21582,83555,2,1,2,8,812
21583,83561,3,1,1,8,489
21584,83563,3,1,2,8,214
21585,83582,2,2,1,8,124
21586,83586,3,-1,-1,8,214
21587,83589,3,1,2,8,306
21588,83593,3,1,2,8,571
21589,83596,3,2,2,8,489
21590,83604,3,1,1,8,214
21591,83617,3,2,1,8,214
21592,83618,2,1,2,8,623
21593,83638,2,1,1,8,812
21594,83640,3,1,2,8,214
21595,83644,3,1,2,8,214
21596,83672,-1,2,2,8,321
21597,83673,3,-1,1,8,489
21598,83679,3,1,2,8,214
21599,83684,3,1,1,8,214
21600,83685,1,2,2,8,403
21601,8370,2,1,2,8,623
21602,83701,1,1,2,8,800
21603,83705,3,2,-1,8,214
21604,83707,3,1,2,8,489
21605,83724,3,2,1,8,489
21606,83725,3,1,-1,8,489
21607,83727,-1,-1,1,8,70
21608,83730,1,-1,1,8,30
21609,83731,2,1,1,8,812
21610,83733,3,-1,-1,8,489
21611,83740,3,1,2,8,489
21612,83748,1,2,1,8,693
21613,83758,3,2,-1,8,489
21614,83771,1,1,-1,8,693
21615,83776,1,1,1,8,596
21616,83784,3,1,2,8,489
21617,83787,3,1,-1,8,214
21618,83798,3,2,2,8,489
21619,838,3,2,2,8,214
21620,83800,1,-1,-1,8,800
21621,83803,3,1,1,8,489
21622,83805,3,2,-1,8,489
21623,83809,3,1,2,8,214
21624,8381,3,1,1,8,214
21625,83823,-1,1,1,8,318
21626,83841,3,2,1,8,306
21627,83850,3,-1,-1,8,214
21628,83853,3,1,2,8,489
21629,83872,3,1,2,8,489
21630,83883,2,1,2,8,812
21631,83892,3,1,2,8,489
21632,83897,3,2,2,8,489
21633,83902,3,2,2,8,214
21634,83905,3,1,2,8,306
21635,83909,3,1,2,8,489
21636,83912,2,1,1,8,812
21637,83922,3,1,-1,8,306
21638,83935,3,1,1,8,214
21639,8394,3,1,2,8,214
21640,83958,3,2,2,8,489
21641,83959,3,-1,1,8,214
21642,83990,1,-1,-1,8,693
21643,840,1,1,2,8,693
21644,8400,3,2,1,8,489
21645,84004,3,1,1,8,214
21646,84013,2,2,2,8,623
21647,84017,3,1,2,8,214
21648,84026,1,1,-1,8,30
21649,84034,3,1,2,8,214
21650,84036,1,-1,-1,8,545
21651,84053,2,1,2,8,541
21652,84072,3,1,-1,8,489
21653,84079,3,1,2,8,214
21654,84083,3,1,-1,8,214
21655,84089,1,2,1,8,693
21656,84091,3,1,-1,8,489
21657,84094,3,2,2,8,214
21658,84098,3,1,-1,8,214
21659,84100,3,2,2,8,214
21660,84110,3,-1,1,8,489
21661,84113,1,-1,1,8,800
21662,84115,3,2,2,8,489
21663,84116,3,1,2,8,489
21664,84127,3,-1,-1,8,489
21665,84136,2,-1,-1,8,623
21666,84138,2,1,2,8,124
21667,8414,1,1,2,8,800
21668,84142,1,1,1,8,545
21669,84149,1,2,1,8,545
21670,84153,-1,-1,-1,8,91
21671,84163,3,1,2,8,489
21672,84171,3,2,2,8,214
21673,84173,3,1,1,8,214
21674,84175,3,1,1,8,489
21675,8418,3,1,1,8,489
21676,84180,3,2,1,8,214
21677,8419,3,2,1,8,214
21678,84203,3,1,2,8,306
21679,84206,2,1,2,8,812
21680,84207,3,-1,-1,8,306
21681,84210,1,1,2,8,30
21682,84217,3,2,1,8,214
21683,84218,3,1,2,8,214
21684,84220,1,1,1,8,545
21685,84245,2,2,-1,8,812
21686,84247,1,1,2,8,30
21687,84248,3,1,2,8,214
21688,84251,3,-1,-1,8,306
21689,84254,1,1,1,8,658
21690,84256,1,1,2,8,885
21691,84265,3,1,2,8,489
21692,84268,3,1,1,8,214
21693,84279,1,2,1,8,677
21694,84288,1,2,2,8,545
21695,843,3,2,2,8,489
21696,84308,3,1,1,8,214
21697,84316,2,1,2,8,124
21698,84324,3,1,2,8,489
21699,84325,3,1,1,8,306
21700,84341,2,-1,-1,8,124
21701,84345,1,2,1,8,30
21702,84349,-1,2,-1,8,244
21703,84352,2,2,2,8,623
21704,84357,1,1,1,8,403
21705,84371,2,1,2,8,812
21706,84372,1,2,1,8,545
21707,84389,3,1,2,8,489
21708,84405,3,1,2,8,214
21709,84409,1,2,1,8,800
21710,84415,3,1,2,8,214
21711,8442,-1,2,1,8,209
21712,84421,1,1,2,8,403
21713,84426,1,1,2,8,403
21714,84433,3,1,2,8,489
21715,84435,3,1,2,8,571
21716,84438,1,1,2,8,693
21717,84440,1,-1,1,8,800
21718,84454,-1,1,1,8,766
21719,84465,3,1,2,8,214
21720,84469,3,1,2,8,489
21721,84477,1,1,1,8,885
21722,8448,3,2,2,8,489
21723,84481,3,1,2,8,214
21724,84484,2,-1,-1,8,124
21725,84486,3,1,1,8,214
21726,84491,3,-1,-1,8,306
21727,84503,1,-1,-1,8,885
21728,84507,2,1,2,8,623
21729,84509,-1,1,1,8,766
21730,84516,3,1,-1,8,214
21731,8453,3,1,2,8,489
21732,84546,3,1,2,8,214
21733,8455,3,2,2,8,489
21734,84555,1,1,1,8,30
21735,84557,3,1,2,8,214
21736,8456,3,-1,1,8,214
21737,84562,2,1,2,8,623
21738,84565,2,1,1,8,124
21739,8458,3,1,1,8,489
21740,84591,2,1,1,8,101
21741,84598,3,1,1,8,214
21742,84608,3,1,1,8,489
21743,84616,3,2,2,8,214
21744,84617,1,1,1,8,693
21745,84619,3,2,1,8,214
21746,84623,3,1,2,8,489
21747,84630,3,2,1,8,489
21748,84641,3,1,2,8,214
21749,8466,1,2,2,8,545
21750,84660,3,1,2,8,214
21751,84664,3,2,2,8,489
21752,84672,1,1,-1,8,693
21753,84676,3,2,2,8,489
21754,84678,3,2,1,8,489
21755,84688,3,1,1,8,489
21756,84692,1,1,2,8,3
21757,84694,1,1,2,8,403
21758,84709,1,1,1,8,30
21759,8471,3,1,2,8,214
21760,84713,3,2,1,8,489
21761,84722,3,1,2,8,214
21762,84738,3,2,1,8,489
21763,84753,2,1,1,8,812
21764,84762,1,1,1,8,545
21765,84768,3,2,1,8,489
21766,84772,1,1,2,8,800
21767,84774,2,-1,-1,8,623
21768,84776,3,1,2,8,214
21769,8479,3,1,2,8,214
21770,84797,3,1,2,8,489
21771,84808,3,2,2,8,214
21772,84809,3,1,1,8,214
21773,84812,3,2,1,8,489
21774,84816,3,2,1,8,489
21775,84827,3,-1,1,8,489
21776,84838,3,2,2,8,489
21777,84839,2,2,2,8,623
21778,84855,2,2,2,8,623
21779,84858,1,1,1,8,403
21780,84875,1,2,1,8,30
21781,84879,2,1,2,8,623
21782,8488,3,1,2,8,489
21783,84881,1,2,1,8,14
21784,84894,3,1,1,8,306
21785,84899,1,1,2,8,885
21786,84907,1,-1,1,8,800
21787,8491,2,2,2,8,623
21788,84928,-1,2,1,8,321
21789,84929,3,2,1,8,489
21790,84930,3,1,1,8,489
21791,84934,2,1,2,8,623
21792,84938,3,1,1,8,214
21793,84942,3,2,1,8,489
21794,84948,3,2,2,8,214
21795,84951,2,1,-1,8,623
21796,84954,1,1,2,8,427
21797,84964,3,1,2,8,489
21798,84979,3,1,2,8,214
21799,8498,1,-1,-1,8,545
21800,84996,3,1,1,8,214
21801,85010,3,-1,2,8,214
21802,85022,1,1,2,8,427
21803,85025,3,1,1,8,214
21804,8503,3,1,2,8,489
21805,85031,3,2,2,8,489
21806,85043,3,-1,2,8,489
21807,85049,2,1,1,8,655
21808,85052,3,1,1,8,489
21809,85073,3,2,2,8,489
21810,85079,3,1,1,8,489
21811,8508,3,1,1,8,489
21812,85084,1,1,2,8,800
21813,85090,2,-1,-1,8,623
21814,85098,3,1,2,8,214
21815,8510,3,2,2,8,214
21816,85107,1,1,1,8,658
21817,85108,3,1,2,8,214
21818,85118,3,1,2,8,214
21819,8512,-1,-1,-1,8,739
21820,85121,1,-1,1,8,800
21821,85124,3,1,2,8,214
21822,85127,3,-1,1,8,489
21823,85128,3,1,2,8,489
21824,85134,-1,2,1,8,605
21825,85147,1,1,2,8,800
21826,8515,3,1,1,8,214
21827,85153,1,-1,2,8,427
21828,85154,-1,-1,1,8,211
21829,85156,3,2,2,8,489
21830,85170,3,1,2,8,571
21831,85172,1,1,2,8,885
21832,85175,3,1,1,8,214
21833,85181,3,1,-1,8,489
21834,85202,-1,1,2,8,561
21835,85212,3,2,1,8,489
21836,85221,3,2,2,8,214
21837,85230,3,1,2,8,489
21838,85249,-1,1,1,8,766
21839,85269,3,-1,1,8,489
21840,85277,3,2,1,8,489
21841,85283,3,1,1,8,214
21842,85287,1,1,1,8,30
21843,85293,1,2,2,8,403
21844,85302,3,1,1,8,214
21845,85305,3,-1,-1,8,214
21846,85310,1,2,1,8,693
21847,85321,1,2,2,8,800
21848,85324,1,2,1,8,30
21849,85329,3,2,2,8,489
21850,85337,3,1,1,8,214
21851,85346,1,1,1,8,693
21852,85356,3,1,2,8,489
21853,85367,1,-1,-1,8,403
21854,85368,3,1,-1,8,489
21855,85371,3,1,-1,8,214
21856,85372,3,1,2,8,214
21857,85380,3,-1,2,8,306
21858,85394,3,-1,2,8,489
21859,85401,3,-1,1,8,489
21860,85402,3,2,-1,8,306
21861,85404,3,1,-1,8,489
21862,85409,2,1,2,8,623
21863,85417,3,1,1,8,489
21864,85418,2,1,2,8,124
21865,85419,3,2,-1,8,214
21866,85424,-1,1,2,8,321
21867,85438,3,-1,-1,8,214
21868,85440,3,-1,1,8,489
21869,85445,1,-1,-1,8,800
21870,85453,3,1,2,8,489
21871,85456,1,2,2,8,885
21872,85475,-1,-1,1,8,857
21873,85477,3,1,1,8,489
21874,85478,1,-1,1,8,800
21875,85494,3,2,2,8,489
21876,85496,1,-1,-1,8,545
21877,85502,1,1,2,8,545
21878,85504,3,1,2,8,214
21879,8551,2,1,2,8,541
21880,85515,1,1,1,8,693
21881,85524,2,2,2,8,124
21882,85532,3,2,1,8,489
21883,85533,2,2,2,8,635
21884,85536,3,2,1,8,489
21885,85553,3,1,-1,8,214
21886,85557,1,1,2,8,800
21887,85563,3,1,2,8,489
21888,85570,3,1,1,8,489
21889,85577,3,-1,1,8,489
21890,85578,1,1,-1,8,545
21891,85579,3,1,2,8,214
21892,85591,3,1,2,8,214
21893,85611,2,2,2,8,623
21894,85612,2,1,2,8,124
21895,85616,3,2,1,8,214
21896,85617,2,1,1,8,812
21897,85629,-1,-1,1,8,622
21898,85630,3,1,2,8,489
21899,85633,3,2,2,8,214
21900,85634,1,1,2,8,885
21901,85651,3,1,2,8,571
21902,85657,1,2,2,8,403
21903,8566,3,-1,-1,8,306
21904,85664,-1,1,2,8,561
21905,85666,3,2,2,8,489
21906,85677,-1,1,-1,8,801
21907,85681,3,1,1,8,489
21908,85682,1,1,-1,8,658
21909,85689,3,1,1,8,214
21910,85693,1,1,1,8,800
21911,85704,1,1,-1,8,800
21912,85708,2,2,2,8,812
21913,8571,-1,2,1,8,717
21914,85719,1,1,1,8,800
21915,85724,3,1,2,8,214
21916,8574,3,2,1,8,489
21917,85742,3,1,1,8,489
21918,85755,1,1,2,8,545
21919,85756,1,2,2,8,800
21920,85760,2,1,2,8,101
21921,85762,3,2,-1,8,489
21922,85763,3,1,1,8,214
21923,85769,3,1,1,8,214
21924,85783,3,2,2,8,214
21925,85790,2,1,2,8,812
21926,85794,2,2,2,8,804
21927,85796,3,1,2,8,489
21928,85801,3,1,2,8,214
21929,85814,2,1,2,8,623
21930,85826,3,1,1,8,214
21931,85832,1,1,1,8,800
21932,85836,3,1,2,8,489
21933,85854,3,1,2,8,306
21934,85855,3,2,2,8,306
21935,85859,3,1,1,8,214
21936,8586,2,2,2,8,812
21937,85884,3,1,2,8,489
21938,85888,1,-1,2,8,545
21939,85892,3,2,2,8,489
21940,85893,3,1,2,8,489
21941,85894,3,1,2,8,489
21942,85897,2,1,2,8,812
21943,859,2,1,2,8,124
21944,8590,3,-1,1,8,306
21945,85905,3,1,2,8,489
21946,85912,3,1,2,8,489
21947,85914,3,1,2,8,489
21948,85925,3,-1,1,8,214
21949,85928,3,-1,1,8,214
21950,85934,2,1,2,8,812
21951,85935,1,2,1,8,30
21952,85939,1,-1,2,8,693
21953,85944,3,-1,1,8,214
21954,85953,2,1,2,8,623
21955,85954,3,1,1,8,214
21956,85957,3,1,1,8,214
21957,85973,3,1,2,8,489
21958,85983,3,1,2,8,214
21959,860,2,1,2,8,655
21960,86006,3,2,1,8,489
21961,86010,2,1,2,8,623
21962,86015,-1,2,1,8,556
21963,86018,-1,2,1,8,561
21964,86024,3,1,2,8,489
21965,86025,3,2,-1,8,489
21966,86026,3,1,2,8,214
21967,86034,3,1,1,8,489
21968,86042,3,1,2,8,489
21969,86049,3,1,1,8,214
21970,8605,2,1,2,8,124
21971,86050,1,2,1,8,403
21972,86052,2,1,2,8,812
21973,86059,1,1,2,8,545
21974,86071,3,2,2,8,489
21975,86073,3,1,1,8,489
21976,86091,2,2,1,8,812
21977,86094,3,1,2,8,214
21978,86101,3,2,2,8,489
21979,86103,2,1,-1,8,812
21980,86106,2,1,2,8,812
21981,8611,3,-1,-1,8,489
21982,86115,3,-1,-1,8,489
21983,86120,2,1,2,8,623
21984,86130,1,1,1,8,403
21985,86132,2,1,2,8,812
21986,86144,2,1,2,8,623
21987,86160,3,1,1,8,214
21988,86163,2,2,2,8,623
21989,86170,3,1,2,8,214
21990,86185,3,1,2,8,489
21991,862,2,1,2,8,124
21992,8621,2,1,2,8,635
21993,86210,3,1,1,8,306
21994,86216,3,1,1,8,214
21995,86218,1,1,2,8,545
21996,86221,2,2,2,8,124
21997,86259,1,1,-1,8,545
21998,86261,1,2,1,8,693
21999,86268,-1,2,1,8,673
22000,86274,-1,-1,-1,8,871
22001,86276,-1,-1,1,8,622
22002,86278,1,1,-1,8,658
22003,86288,3,1,-1,8,489
22004,86296,3,1,2,8,489
22005,8630,3,1,2,8,489
22006,86305,2,1,2,8,124
22007,86313,3,-1,1,8,489
22008,8632,3,1,2,8,214
22009,86323,3,-1,2,8,489
22010,86328,2,1,2,8,812
22011,86336,1,1,2,8,30
22012,86340,3,1,2,8,489
22013,86345,3,2,1,8,214
22014,86348,3,-1,-1,8,489
22015,86357,3,1,1,8,214
22016,86367,3,1,-1,8,306
22017,86368,3,1,2,8,214
22018,86371,3,2,1,8,489
22019,86374,3,2,1,8,489
22020,86375,1,-1,2,8,403
22021,86385,3,2,1,8,214
22022,86393,3,1,2,8,214
22023,86409,2,1,2,8,804
22024,86413,3,1,2,8,489
22025,86417,3,1,1,8,489
22026,86435,3,1,1,8,214
22027,8644,3,1,2,8,214
22028,86441,3,-1,-1,8,306
22029,86446,3,2,1,8,214
22030,86461,3,1,1,8,489
22031,86463,1,-1,1,8,800
22032,86475,1,2,2,8,545
22033,86486,3,1,-1,8,489
22034,86495,3,1,2,8,214
22035,86504,3,1,1,8,214
22036,86506,3,1,2,8,214
22037,86521,1,1,1,8,403
22038,86526,3,2,1,8,214
22039,86529,2,1,2,8,812
22040,86540,3,1,2,8,489
22041,86555,1,2,2,8,885
22042,86561,2,1,2,8,623
22043,86569,3,2,2,8,214
22044,8657,2,2,1,8,124
22045,86575,3,1,2,8,214
22046,86578,3,1,2,8,214
22047,86580,3,2,2,8,571
22048,86588,-1,1,1,8,562
22049,86619,3,1,1,8,306
22050,86622,2,1,2,8,623
22051,86648,3,1,2,8,489
22052,86656,2,1,1,8,812
22053,86661,2,2,2,8,812
22054,86662,3,2,2,8,214
22055,86669,1,1,2,8,800
22056,86681,3,-1,2,8,489
22057,86685,-1,1,1,8,790
22058,86686,3,2,2,8,489
22059,86688,2,1,2,8,124
22060,86694,3,2,1,8,214
22061,867,3,-1,-1,8,489
22062,86705,3,2,1,8,306
22063,86706,3,1,2,8,489
22064,86707,3,1,2,8,214
22065,86719,3,1,2,8,489
22066,86724,3,1,2,8,489
22067,86730,-1,-1,2,8,200
22068,86770,1,2,1,8,545
22069,86779,2,1,2,8,124
22070,86786,1,-1,-1,8,545
22071,86799,1,1,2,8,693
22072,86807,3,1,2,8,214
22073,86816,3,-1,-1,8,214
22074,86822,-1,-1,1,8,227
22075,86825,3,1,2,8,489
22076,86830,1,1,1,8,885
22077,86842,3,2,2,8,214
22078,8685,2,-1,-1,8,812
22079,86852,3,1,2,8,214
22080,86854,3,2,2,8,214
22081,8686,1,2,2,8,800
22082,86863,1,2,1,8,885
22083,86867,2,1,2,8,124
22084,86868,1,1,1,8,545
22085,8688,3,1,2,8,489
22086,86880,3,1,2,8,214
22087,86883,2,1,1,8,812
22088,8689,1,1,1,8,30
22089,86894,3,1,1,8,214
22090,86898,1,-1,-1,8,30
22091,86910,3,1,2,8,489
22092,86915,1,1,1,8,885
22093,86924,3,1,1,8,214
22094,86926,1,-1,-1,8,403
22095,86929,3,-1,2,8,489
22096,86934,3,1,1,8,489
22097,86942,3,1,2,8,214
22098,86947,1,1,2,8,403
22099,86950,3,2,-1,8,489
22100,8696,3,2,1,8,489
22101,86974,2,1,2,8,635
22102,86977,3,-1,1,8,489
22103,86989,1,1,1,8,658
22104,86990,1,1,1,8,30
22105,87004,3,1,-1,8,489
22106,87005,3,1,2,8,489
22107,87011,-1,1,2,8,174
22108,8702,3,1,2,8,489
22109,87022,3,1,2,8,214
22110,87023,-1,2,2,8,159
22111,87025,3,1,2,8,214
22112,87026,1,-1,-1,8,403
22113,87039,3,2,2,8,489
22114,87060,3,1,2,8,489
22115,87066,3,1,1,8,214
22116,8707,3,1,2,8,214
22117,87077,3,2,1,8,214
22118,87082,1,-1,-1,8,30
22119,87096,3,1,1,8,489
22120,87105,3,2,1,8,489
22121,8712,1,1,1,8,800
22122,87121,1,1,2,8,800
22123,87149,3,1,-1,8,489
22124,87160,3,2,1,8,489
22125,8717,3,1,1,8,214
22126,87171,3,1,2,8,571
22127,87181,3,2,2,8,214
22128,8721,1,-1,-1,8,545
22129,87215,-1,1,1,8,88
22130,87216,1,-1,1,8,14
22131,87217,-1,1,1,8,766
22132,87225,3,1,2,8,489
22133,87227,3,-1,2,8,214
22134,87231,1,2,1,8,545
22135,87241,3,1,2,8,489
22136,87243,3,-1,-1,8,489
22137,87246,3,1,2,8,214
22138,87247,3,2,1,8,489
22139,87248,2,-1,-1,8,623
22140,87255,3,1,2,8,214
22141,87257,3,1,2,8,489
22142,87258,3,1,1,8,214
22143,87268,3,1,2,8,489
22144,87282,1,1,2,8,403
22145,87284,3,1,2,8,214
22146,87285,-1,-1,-1,8,857
22147,87290,3,1,2,8,214
22148,87297,3,-1,2,8,306
22149,87304,3,1,1,8,214
22150,87307,3,2,2,8,489
22151,87310,2,1,2,8,812
22152,87321,3,2,2,8,489
22153,87337,1,2,1,8,403
22154,87343,1,1,2,8,800
22155,87346,1,1,2,8,885
22156,87354,3,1,1,8,214
22157,87356,3,1,-1,8,214
22158,87360,-1,-1,1,8,790
22159,87370,3,1,1,8,214
22160,87376,3,-1,2,8,489
22161,87377,1,1,1,8,800
22162,87385,3,1,2,8,214
22163,87388,3,2,1,8,489
22164,87394,-1,2,1,8,370
22165,87397,1,1,1,8,30
22166,874,3,1,1,8,214
22167,87400,3,-1,2,8,489
22168,87416,3,1,2,8,489
22169,87417,3,-1,-1,8,214
22170,87420,3,-1,-1,8,489
22171,87423,-1,-1,-1,8,622
22172,87430,3,2,2,8,489
22173,87432,3,2,2,8,489
22174,87443,3,2,1,8,489
22175,8745,3,2,2,8,489
22176,87459,3,2,2,8,214
22177,87481,3,2,2,8,489
22178,87490,2,1,2,8,101
22179,87502,3,1,-1,8,214
22180,87504,3,1,2,8,214
22181,87518,3,1,-1,8,489
22182,8752,2,2,-1,8,623
22183,87530,2,1,2,8,623
22184,87536,3,1,1,8,214
22185,87539,3,2,-1,8,489
22186,87541,3,1,-1,8,214
22187,87542,3,1,2,8,489
22188,87545,3,2,-1,8,214
22189,87553,2,1,2,8,812
22190,87557,3,1,1,8,489
22191,87560,1,-1,-1,8,545
22192,87561,3,1,2,8,489
22193,87565,-1,-1,1,8,766
22194,87572,3,1,2,8,214
22195,87573,1,1,1,8,800
22196,87578,3,2,2,8,214
22197,87588,3,1,2,8,489
22198,87590,2,1,2,8,124
22199,87591,3,1,-1,8,214
22200,87592,3,1,1,8,489
22201,87594,3,1,2,8,214
22202,87596,2,1,2,8,812
22203,87607,3,2,2,8,214
22204,87613,3,1,1,8,214
22205,87621,1,1,-1,8,545
22206,87623,3,2,2,8,214
22207,87627,3,1,-1,8,214
22208,87635,2,2,2,8,76
22209,87639,1,1,1,8,403
22210,87643,3,1,-1,8,214
22211,8765,3,-1,-1,8,214
22212,87655,1,-1,1,8,30
22213,87668,3,1,2,8,489
22214,87669,1,1,1,8,403
22215,8767,1,2,2,8,545
22216,87674,3,1,2,8,214
22217,87676,3,-1,1,8,489
22218,87683,3,1,1,8,214
22219,87687,-1,-1,-1,8,200
22220,87690,3,2,2,8,214
22221,87695,-1,1,2,8,875
22222,87699,3,1,1,8,489
22223,8772,-1,1,1,8,318
22224,87735,1,1,2,8,885
22225,87738,3,2,1,8,214
22226,87739,-1,2,1,8,605
22227,87760,3,1,1,8,214
22228,87768,-1,2,2,8,562
22229,87781,3,1,2,8,489
22230,87783,3,-1,-1,8,489
22231,87789,3,-1,1,8,214
22232,87795,1,1,1,8,30
22233,87796,3,2,2,8,489
22234,87813,3,1,1,8,214
22235,87818,3,-1,-1,8,214
22236,87825,3,1,-1,8,489
22237,87842,3,1,2,8,214
22238,87843,3,1,2,8,489
22239,87850,3,1,1,8,489
22240,87851,3,1,2,8,489
22241,87854,3,2,1,8,489
22242,87857,1,1,-1,8,885
22243,87858,-1,2,1,8,83
22244,87862,3,-1,2,8,489
22245,87863,2,1,-1,8,623
22246,87867,3,-1,2,8,489
22247,87869,3,1,2,8,214
22248,87884,3,1,2,8,214
22249,87887,3,1,2,8,489
22250,87894,3,-1,-1,8,214
22251,87899,3,1,2,8,214
22252,8790,3,1,2,8,489
22253,87928,3,-1,2,8,214
22254,87932,-1,-1,-1,8,622
22255,87963,2,2,2,8,635
22256,87967,1,-1,-1,8,800
22257,87976,3,2,2,8,489
22258,87978,3,1,2,8,489
22259,8798,3,1,1,8,571
22260,87981,3,2,2,8,214
22261,87995,1,1,2,8,800
22262,88002,1,1,1,8,677
22263,88003,1,1,-1,8,545
22264,88005,3,1,2,8,489
22265,8801,3,2,2,8,306
22266,88032,3,2,1,8,214
22267,88033,2,1,-1,8,124
22268,88040,2,2,2,8,812
22269,8805,-1,1,1,8,249
22270,88053,1,2,1,8,545
22271,88059,3,-1,1,8,489
22272,88060,1,1,1,8,800
22273,88067,-1,2,2,8,561
22274,8807,3,2,1,8,214
22275,88070,3,-1,2,8,214
22276,88071,-1,-1,1,8,857
22277,88078,3,-1,1,8,489
22278,88082,3,1,1,8,306
22279,88088,2,1,2,8,124
22280,88101,1,2,1,8,545
22281,88102,2,2,2,8,674
22282,88114,3,1,2,8,214
22283,88118,3,2,1,8,489
22284,88128,3,-1,1,8,489
22285,88130,3,-1,2,8,489
22286,88137,3,1,2,8,214
22287,88139,1,-1,1,8,800
22288,88145,3,2,2,8,214
22289,88151,3,1,1,8,214
22290,88158,3,1,2,8,489
22291,88159,3,2,2,8,489
22292,88170,3,1,1,8,489
22293,88182,3,2,2,8,214
22294,88185,3,1,-1,8,489
22295,88206,3,1,2,8,489
22296,88213,3,2,2,8,489
22297,88216,3,1,2,8,214
22298,88221,3,1,2,8,214
22299,88235,3,1,-1,8,489
22300,88248,3,-1,-1,8,214
22301,88249,1,1,2,8,885
22302,88257,1,1,2,8,30
22303,88264,3,1,1,8,214
22304,88267,3,2,-1,8,214
22305,88268,2,1,2,8,623
22306,88279,3,2,1,8,489
22307,88285,2,1,2,8,674
22308,88295,3,2,1,8,489
22309,88298,3,1,2,8,489
22310,88324,1,1,1,8,800
22311,88328,-1,-1,-1,8,875
22312,88361,3,1,2,8,489
22313,88374,3,2,2,8,489
22314,88376,-1,1,1,8,801
22315,8838,3,-1,1,8,214
22316,88387,-1,1,1,8,318
22317,88394,1,2,1,8,328
22318,884,3,1,2,8,489
22319,88400,3,2,1,8,214
22320,88409,3,1,2,8,489
22321,88411,1,1,-1,8,693
22322,88415,3,1,2,8,214
22323,88420,-1,1,1,8,318
22324,88422,3,1,2,8,489
22325,88442,3,1,2,8,489
22326,88450,3,-1,2,8,489
22327,88452,2,1,2,8,623
22328,88453,1,-1,-1,8,403
22329,88457,1,2,1,8,800
22330,8846,1,1,1,8,800
22331,88465,3,1,2,8,489
22332,88476,3,-1,1,8,489
22333,88481,3,-1,1,8,306
22334,88486,-1,2,-1,8,244
22335,88487,3,2,1,8,489
22336,88489,1,1,1,8,677
22337,88516,3,1,1,8,214
22338,88522,3,2,1,8,489
22339,88524,3,2,1,8,489
22340,88528,2,-1,2,8,124
22341,88552,3,1,-1,8,214
22342,8856,3,2,2,8,214
22343,88578,3,-1,1,8,489
22344,88581,3,1,2,8,489
22345,88593,3,1,-1,8,489
22346,88598,3,1,2,8,214
22347,886,3,2,2,8,489
22348,88607,2,1,-1,8,124
22349,88609,3,1,2,8,489
22350,88636,1,1,2,8,800
22351,88637,1,-1,1,8,800
22352,88643,1,1,1,8,658
22353,88644,2,1,2,8,623
22354,88647,3,2,2,8,489
22355,88653,3,2,1,8,489
22356,88656,2,1,2,8,812
22357,88661,-1,-1,1,8,622
22358,88677,1,1,2,8,545
22359,88683,3,1,1,8,489
22360,88685,2,2,2,8,623
22361,88689,3,1,2,8,214
22362,8869,1,1,1,8,30
22363,88697,3,2,2,8,489
22364,88704,3,1,2,8,489
22365,8871,1,1,2,8,403
22366,88710,3,1,-1,8,214
22367,88715,2,1,2,8,623
22368,88716,3,2,2,8,489
22369,88728,3,1,2,8,489
22370,88739,3,2,2,8,214
22371,8874,3,2,-1,8,214
22372,88745,-1,1,1,8,766
22373,88747,1,1,2,8,693
22374,88753,3,-1,2,8,489
22375,88754,1,-1,1,8,693
22376,88770,3,2,-1,8,489
22377,88773,3,-1,-1,8,489
22378,88779,1,2,2,8,800
22379,8878,1,2,2,8,545
22380,88782,3,-1,-1,8,214
22381,88785,3,1,2,8,214
22382,88791,3,1,2,8,214
22383,88792,1,1,2,8,427
22384,8880,1,2,1,8,800
22385,88802,2,1,2,8,635
22386,88814,3,1,2,8,214
22387,88816,2,2,2,8,124
22388,88825,1,1,1,8,800
22389,88828,1,1,2,8,596
22390,88829,1,-1,1,8,800
22391,88831,3,2,2,8,489
22392,88833,3,1,1,8,489
22393,88842,3,2,1,8,489
22394,88843,1,-1,2,8,885
22395,88847,3,1,2,8,489
22396,88857,3,1,2,8,214
22397,88864,3,2,1,8,489
