user_sk,user_id,user_lv_cd,gender,age
80130,280130,2,0,40
80131,280131,2,1,44
80132,280132,3,1,33
80133,280133,3,1,41
80134,280134,3,0,60
80135,280135,3,1,49
80136,280136,5,1,39
80137,280137,5,1,74
80138,280138,4,0,68
80139,280139,5,0,22
80140,280140,3,1,45
80141,280141,2,0,35
80142,280142,3,1,47
80143,280143,4,1,65
80144,280144,5,1,56
80145,280145,5,0,41
80146,280146,5,1,74
80147,280147,4,1,53
80148,280148,3,1,21
80149,280149,4,0,49
80150,280150,5,1,29
80151,280151,5,0,59
80152,280152,5,0,60
80153,280153,5,0,64
80154,280154,5,1,55
80155,280155,3,1,54
80156,280156,2,1,20
80157,280157,5,0,35
80158,280158,4,1,27
80159,280159,3,1,60
80160,280160,5,0,54
80161,280161,3,1,44
80162,280162,4,0,65
80163,280163,5,1,20
80164,280164,5,0,63
80165,280165,4,1,74
80166,280166,4,1,19
80167,280167,5,0,75
80168,280168,1,1,22
80169,280169,5,1,38
80170,280170,3,0,44
80171,280171,3,0,62
80172,280172,3,1,49
80173,280173,4,0,70
80174,280174,3,1,23
80175,280175,5,0,56
80176,280176,5,0,42
80177,280177,4,0,67
80178,280178,2,0,33
80179,280179,5,0,45
80180,280180,3,0,26
80181,280181,5,1,30
80182,280182,5,1,18
80183,280183,4,0,65
80184,280184,4,0,31
80185,280185,3,1,65
80186,280186,5,1,41
80187,280187,3,0,17
80188,280188,3,0,73
80189,280189,5,0,24
80190,280190,4,1,60
80191,280191,2,0,32
80192,280192,5,1,34
80193,280193,4,0,60
80194,280194,3,0,56
80195,280195,5,1,25
80196,280196,5,1,70
80197,280197,5,1,21
80198,280198,2,1,18
80199,280199,2,1,31
80200,280200,5,0,56
80201,280201,2,1,36
80202,280202,2,1,56
80203,280203,4,1,51
80204,280204,3,0,68
80205,280205,5,0,28
80206,280206,4,1,44
80207,280207,2,1,48
80208,280208,3,1,36
80209,280209,1,0,38
80210,280210,4,1,30
80211,280211,5,0,46
80212,280212,2,0,49
80213,280213,3,0,39
80214,280214,3,0,47
80215,280215,5,0,29
80216,280216,2,1,22
80217,280217,5,0,62
80218,280218,3,0,44
80219,280219,3,1,30
80220,280220,3,1,54
80221,280221,4,0,34
80222,280222,4,1,17
80223,280223,5,0,67
80224,280224,3,0,23
80225,280225,3,1,43
80226,280226,4,1,55
80227,280227,4,0,66
80228,280228,5,0,64
80229,280229,3,0,32
80230,280230,4,0,45
80231,280231,4,0,64
80232,280232,2,1,26
80233,280233,5,0,22
80234,280234,2,0,55
80235,280235,4,1,57
80236,280236,4,1,47
80237,280237,5,0,51
80238,280238,2,1,69
80239,280239,4,0,60
80240,280240,2,1,36
80241,280241,4,1,49
80242,280242,5,1,58
80243,280243,4,0,30
80244,280244,4,1,16
80245,280245,3,1,26
80246,280246,3,0,67
80247,280247,5,1,42
80248,280248,3,1,20
80249,280249,5,1,24
80250,280250,5,1,25
80251,280251,3,1,27
80252,280252,4,0,17
80253,280253,5,1,49
80254,280254,3,1,17
80255,280255,4,1,39
80256,280256,5,1,72
80257,280257,2,0,53
80258,280258,3,0,35
80259,280259,4,1,35
80260,280260,4,0,65
80261,280261,3,0,36
80262,280262,5,0,44
80263,280263,4,1,40
80264,280264,4,0,17
80265,280265,4,1,23
80266,280266,3,1,38
80267,280267,5,1,36
80268,280268,5,0,74
80269,280269,4,0,42
80270,280270,3,0,30
80271,280271,2,1,48
80272,280272,5,1,62
80273,280273,4,0,75
80274,280274,4,1,33
80275,280275,5,1,28
80276,280276,4,1,61
80277,280277,5,0,43
80278,280278,4,1,71
80279,280279,5,0,46
80280,280280,4,0,63
80281,280281,4,1,58
80282,280282,5,1,50
80283,280283,5,1,71
80284,280284,3,1,72
80285,280285,3,0,32
80286,280286,5,1,26
80287,280287,4,1,22
80288,280288,4,0,17
80289,280289,2,1,55
80290,280290,4,1,23
80291,280291,5,1,17
80292,280292,4,0,53
80293,280293,5,1,24
80294,280294,5,1,38
80295,280295,5,1,41
80296,280296,4,0,71
80297,280297,1,1,23
80298,280298,4,1,66
80299,280299,5,0,66
80300,280300,2,0,18
80301,280301,4,1,39
80302,280302,4,1,18
80303,280303,2,1,28
80304,280304,4,0,49
80305,280305,5,0,68
80306,280306,5,1,73
80307,280307,2,0,17
80308,280308,2,0,23
80309,280309,3,1,45
80310,280310,4,1,75
80311,280311,5,0,54
80312,280312,2,0,65
80313,280313,2,1,21
80314,280314,4,1,22
80315,280315,2,1,48
80316,280316,4,1,53
80317,280317,4,0,75
80318,280318,5,1,50
80319,280319,3,0,50
80320,280320,3,0,27
80321,280321,2,0,57
80322,280322,5,0,42
80323,280323,4,1,72
80324,280324,5,0,72
80325,280325,4,1,19
80326,280326,1,1,21
80327,280327,2,0,51
80328,280328,3,0,17
80329,280329,5,0,71
80330,280330,4,1,66
80331,280331,2,0,73
80332,280332,4,1,22
80333,280333,4,0,72
80334,280334,4,0,69
80335,280335,2,1,40
80336,280336,5,0,28
80337,280337,5,0,56
80338,280338,3,1,35
80339,280339,5,1,36
80340,280340,4,0,35
80341,280341,3,0,67
80342,280342,5,1,60
80343,280343,5,1,26
80344,280344,4,0,47
80345,280345,4,0,53
80346,280346,2,1,21
80347,280347,3,1,16
80348,280348,4,1,34
80349,280349,3,1,40
80350,280350,4,0,72
80351,280351,5,1,55
80352,280352,5,1,53
80353,280353,1,1,64
80354,280354,4,1,16
80355,280355,3,1,28
80356,280356,2,1,43
80357,280357,5,0,37
80358,280358,5,0,16
80359,280359,4,1,31
80360,280360,5,1,62
80361,280361,4,1,71
80362,280362,5,1,49
80363,280363,2,1,18
80364,280364,4,0,38
80365,280365,4,1,69
80366,280366,3,1,42
80367,280367,4,0,32
80368,280368,5,1,36
80369,280369,5,1,29
80370,280370,4,0,59
80371,280371,3,1,25
80372,280372,3,1,17
80373,280373,3,1,45
80374,280374,5,1,60
80375,280375,3,1,57
80376,280376,5,1,56
80377,280377,5,0,24
80378,280378,4,1,43
80379,280379,4,0,62
80380,280380,2,1,34
80381,280381,2,0,22
80382,280382,5,1,33
80383,280383,4,0,74
80384,280384,4,1,17
80385,280385,2,0,16
80386,280386,2,1,49
80387,280387,5,0,50
80388,280388,4,0,43
80389,280389,4,0,25
80390,280390,4,0,51
80391,280391,4,0,29
80392,280392,4,0,75
80393,280393,5,1,64
80394,280394,5,1,28
80395,280395,5,1,39
80396,280396,2,0,19
80397,280397,4,1,49
80398,280398,2,1,53
80399,280399,3,0,49
80400,280400,2,0,16
80401,280401,2,0,37
80402,280402,4,1,68
80403,280403,2,0,72
80404,280404,2,1,56
80405,280405,4,1,29
80406,280406,3,0,34
80407,280407,3,1,59
80408,280408,2,1,57
80409,280409,3,0,41
80410,280410,4,0,55
80411,280411,3,1,67
80412,280412,3,1,36
80413,280413,4,1,23
80414,280414,4,0,19
80415,280415,5,0,48
80416,280416,4,1,36
80417,280417,3,1,57
80418,280418,4,1,20
80419,280419,3,1,64
80420,280420,5,0,66
80421,280421,5,0,22
80422,280422,3,0,57
80423,280423,3,0,36
80424,280424,3,0,52
80425,280425,4,1,64
80426,280426,5,1,23
80427,280427,2,1,68
80428,280428,4,0,38
80429,280429,5,0,61
80430,280430,5,1,18
80431,280431,3,0,49
80432,280432,5,0,56
80433,280433,5,0,45
80434,280434,4,1,25
80435,280435,3,1,16
80436,280436,5,0,32
80437,280437,3,1,64
80438,280438,1,1,26
80439,280439,5,1,73
80440,280440,3,1,43
80441,280441,5,0,31
80442,280442,4,1,63
80443,280443,4,1,61
80444,280444,5,0,27
80445,280445,4,0,21
80446,280446,2,0,63
80447,280447,3,0,18
80448,280448,3,1,41
80449,280449,3,1,66
80450,280450,3,0,25
80451,280451,4,0,29
80452,280452,4,1,72
80453,280453,4,1,46
80454,280454,4,1,37
80455,280455,3,1,62
80456,280456,4,1,58
80457,280457,2,1,56
80458,280458,5,0,18
80459,280459,5,1,33
80460,280460,5,1,47
80461,280461,4,1,35
80462,280462,4,0,33
80463,280463,3,1,74
80464,280464,5,1,22
80465,280465,3,1,44
80466,280466,4,1,35
80467,280467,2,0,55
80468,280468,4,1,46
80469,280469,4,1,33
80470,280470,4,1,53
80471,280471,4,1,25
80472,280472,1,0,56
80473,280473,2,1,46
80474,280474,5,1,47
80475,280475,5,0,25
80476,280476,4,0,71
80477,280477,5,1,36
80478,280478,5,1,22
80479,280479,5,0,34
80480,280480,5,0,35
80481,280481,4,1,65
80482,280482,4,1,45
80483,280483,5,0,47
80484,280484,3,0,58
80485,280485,5,0,24
80486,280486,4,1,20
80487,280487,3,1,47
80488,280488,4,1,62
80489,280489,3,0,59
80490,280490,3,1,47
80491,280491,5,1,47
80492,280492,5,0,41
80493,280493,5,0,33
80494,280494,2,0,53
80495,280495,4,1,60
80496,280496,5,0,41
80497,280497,5,0,19
80498,280498,5,0,52
80499,280499,4,1,41
80500,280500,2,1,33
80501,280501,5,1,60
80502,280502,3,0,38
80503,280503,3,0,38
80504,280504,3,0,72
80505,280505,3,1,72
80506,280506,4,0,20
80507,280507,3,1,68
80508,280508,5,0,24
80509,280509,4,1,50
80510,280510,3,0,19
80511,280511,3,1,59
80512,280512,3,0,65
80513,280513,3,1,31
80514,280514,4,0,20
80515,280515,4,1,70
80516,280516,5,0,19
80517,280517,3,1,21
80518,280518,4,1,17
80519,280519,4,0,32
80520,280520,5,0,53
80521,280521,4,0,37
80522,280522,3,0,74
80523,280523,2,0,28
80524,280524,5,1,60
80525,280525,3,1,21
80526,280526,2,1,65
80527,280527,3,0,39
80528,280528,4,1,68
80529,280529,3,1,51
80530,280530,5,0,45
80531,280531,1,1,60
80532,280532,4,0,57
80533,280533,3,1,37
80534,280534,3,0,44
80535,280535,4,1,33
80536,280536,4,1,31
80537,280537,4,1,56
80538,280538,3,1,22
80539,280539,2,0,74
80540,280540,5,1,18
80541,280541,4,0,50
80542,280542,4,1,30
80543,280543,4,1,28
80544,280544,3,1,67
80545,280545,3,0,16
80546,280546,4,0,44
80547,280547,5,0,18
80548,280548,5,0,59
80549,280549,5,1,34
80550,280550,3,1,54
80551,280551,3,1,44
80552,280552,3,1,20
80553,280553,5,0,30
80554,280554,3,0,26
80555,280555,4,0,50
80556,280556,2,1,72
80557,280557,2,0,60
80558,280558,2,0,54
80559,280559,4,0,69
80560,280560,5,0,27
80561,280561,3,0,75
80562,280562,3,1,19
80563,280563,2,1,67
80564,280564,4,0,40
80565,280565,3,0,24
80566,280566,3,0,32
80567,280567,4,0,16
80568,280568,4,1,62
80569,280569,4,0,48
80570,280570,3,0,31
80571,280571,5,0,19
80572,280572,3,0,64
80573,280573,5,1,18
80574,280574,5,1,53
80575,280575,2,1,46
80576,280576,5,0,40
80577,280577,5,1,61
80578,280578,5,1,17
80579,280579,4,1,69
80580,280580,3,1,17
80581,280581,3,1,47
80582,280582,4,1,27
80583,280583,5,1,25
80584,280584,4,1,46
80585,280585,3,0,62
80586,280586,3,1,38
80587,280587,3,0,32
80588,280588,4,1,61
80589,280589,5,1,67
80590,280590,5,0,35
80591,280591,4,0,73
80592,280592,3,1,21
80593,280593,4,1,51
80594,280594,4,0,61
80595,280595,5,0,35
80596,280596,4,0,28
80597,280597,4,0,66
80598,280598,4,1,71
80599,280599,4,0,68
80600,280600,5,1,65
80601,280601,3,1,57
80602,280602,4,1,42
80603,280603,2,0,65
80604,280604,5,1,64
80605,280605,3,0,67
80606,280606,3,0,74
80607,280607,3,0,45
80608,280608,4,1,20
80609,280609,5,0,42
80610,280610,4,0,22
80611,280611,4,1,46
80612,280612,2,1,61
80613,280613,5,1,66
80614,280614,1,1,61
80615,280615,2,1,67
80616,280616,3,0,69
80617,280617,4,0,17
80618,280618,3,0,27
80619,280619,3,0,44
80620,280620,3,1,32
80621,280621,5,1,17
80622,280622,4,0,43
80623,280623,3,0,43
80624,280624,3,1,35
80625,280625,4,0,49
80626,280626,4,1,63
80627,280627,5,1,43
80628,280628,5,1,52
80629,280629,3,1,16
80630,280630,4,1,44
80631,280631,3,1,43
80632,280632,5,1,59
80633,280633,3,1,52
80634,280634,5,1,24
80635,280635,4,0,61
80636,280636,2,0,61
80637,280637,3,1,60
80638,280638,4,1,45
80639,280639,3,1,32
80640,280640,5,1,66
80641,280641,5,1,44
80642,280642,5,0,68
80643,280643,3,1,69
80644,280644,5,1,71
80645,280645,5,1,22
80646,280646,4,0,22
80647,280647,5,1,51
80648,280648,5,1,51
80649,280649,4,0,48
80650,280650,5,1,38
80651,280651,4,1,25
80652,280652,5,0,65
80653,280653,4,1,19
80654,280654,4,1,75
80655,280655,4,1,19
80656,280656,4,0,33
80657,280657,4,1,27
80658,280658,3,1,34
80659,280659,4,1,23
80660,280660,5,1,23
80661,280661,5,0,65
80662,280662,5,0,30
80663,280663,5,1,35
80664,280664,4,0,64
80665,280665,5,1,54
80666,280666,5,1,49
80667,280667,2,0,44
80668,280668,5,0,57
80669,280669,5,0,29
80670,280670,4,1,16
80671,280671,5,1,36
80672,280672,4,0,25
80673,280673,5,0,19
80674,280674,2,1,58
80675,280675,5,1,35
80676,280676,5,1,51
80677,280677,5,0,75
80678,280678,4,0,64
80679,280679,2,1,29
80680,280680,3,1,32
80681,280681,5,0,36
80682,280682,3,1,28
80683,280683,5,1,45
80684,280684,5,1,42
80685,280685,4,0,60
80686,280686,5,1,67
80687,280687,3,1,32
80688,280688,3,1,16
80689,280689,5,0,38
80690,280690,5,0,45
80691,280691,5,0,19
80692,280692,5,1,66
80693,280693,3,1,31
80694,280694,4,0,60
80695,280695,5,1,58
80696,280696,4,0,34
80697,280697,4,0,51
80698,280698,5,0,68
80699,280699,2,0,57
80700,280700,5,0,58
80701,280701,5,1,30
80702,280702,4,0,45
80703,280703,4,0,42
80704,280704,3,0,64
80705,280705,5,0,34
80706,280706,4,1,51
80707,280707,3,1,51
80708,280708,5,1,74
80709,280709,4,0,41
80710,280710,4,1,40
80711,280711,4,0,75
80712,280712,4,1,54
80713,280713,4,0,70
80714,280714,3,0,51
80715,280715,4,0,26
80716,280716,4,1,35
80717,280717,5,0,35
80718,280718,5,1,42
80719,280719,4,1,64
80720,280720,4,1,68
80721,280721,3,1,60
80722,280722,5,1,45
80723,280723,5,0,40
80724,280724,4,1,55
80725,280725,5,0,67
80726,280726,5,1,53
80727,280727,4,1,66
80728,280728,5,0,31
80729,280729,5,1,33
80730,280730,3,0,33
80731,280731,5,0,29
80732,280732,5,0,70
80733,280733,5,1,23
80734,280734,5,0,64
80735,280735,3,0,66
80736,280736,5,0,65
80737,280737,5,1,72
80738,280738,5,1,41
80739,280739,5,1,27
80740,280740,5,1,45
80741,280741,4,1,61
80742,280742,5,1,34
80743,280743,5,1,71
80744,280744,5,0,52
80745,280745,4,0,47
80746,280746,2,0,54
80747,280747,4,0,17
80748,280748,5,1,29
80749,280749,2,1,51
80750,280750,4,1,58
80751,280751,3,0,28
80752,280752,5,1,72
80753,280753,4,1,48
80754,280754,4,0,20
80755,280755,5,0,36
80756,280756,5,0,39
80757,280757,4,0,33
80758,280758,4,0,58
80759,280759,5,0,50
80760,280760,3,0,44
80761,280761,2,0,75
80762,280762,5,0,40
80763,280763,4,1,46
80764,280764,2,1,60
80765,280765,3,1,65
80766,280766,4,0,36
80767,280767,5,0,58
80768,280768,2,0,27
80769,280769,5,1,39
80770,280770,4,0,21
80771,280771,3,1,63
80772,280772,5,0,56
80773,280773,4,1,64
80774,280774,5,0,45
80775,280775,4,1,21
80776,280776,5,0,49
80777,280777,5,0,43
80778,280778,5,0,16
80779,280779,5,1,71
80780,280780,2,1,32
80781,280781,5,1,53
80782,280782,4,0,65
80783,280783,3,1,53
80784,280784,2,0,35
80785,280785,5,0,49
80786,280786,5,1,27
80787,280787,4,0,70
80788,280788,4,0,75
80789,280789,5,0,17
80790,280790,5,1,45
80791,280791,5,0,31
80792,280792,4,0,29
80793,280793,5,1,75
80794,280794,5,0,55
80795,280795,3,1,49
80796,280796,5,1,40
80797,280797,5,0,72
80798,280798,5,1,51
80799,280799,5,1,54
80800,280800,4,0,70
80801,280801,3,1,39
80802,280802,3,1,35
80803,280803,4,1,73
80804,280804,2,0,61
80805,280805,3,0,39
80806,280806,4,1,58
80807,280807,3,0,19
80808,280808,5,0,39
80809,280809,5,1,27
80810,280810,4,1,73
80811,280811,3,0,43
80812,280812,5,1,23
80813,280813,4,1,65
80814,280814,5,1,42
80815,280815,4,0,49
80816,280816,3,1,34
80817,280817,5,1,32
80818,280818,5,1,30
80819,280819,5,1,63
80820,280820,3,1,45
80821,280821,2,1,18
80822,280822,5,0,23
80823,280823,5,0,33
80824,280824,5,0,52
80825,280825,5,1,69
80826,280826,5,1,46
80827,280827,5,0,72
80828,280828,4,0,37
80829,280829,4,0,55
80830,280830,4,1,43
80831,280831,5,1,64
80832,280832,4,1,18
80833,280833,5,1,57
80834,280834,4,1,53
80835,280835,5,0,42
80836,280836,5,0,72
80837,280837,5,0,40
80838,280838,3,1,47
80839,280839,3,1,16
80840,280840,3,0,58
80841,280841,3,0,28
80842,280842,5,0,59
80843,280843,4,0,30
80844,280844,5,0,39
80845,280845,4,0,25
80846,280846,4,0,69
80847,280847,5,0,53
80848,280848,4,0,43
80849,280849,4,1,37
80850,280850,5,0,38
80851,280851,5,0,59
80852,280852,5,0,73
80853,280853,4,1,18
80854,280854,5,0,42
80855,280855,5,0,63
80856,280856,5,0,64
80857,280857,3,1,75
80858,280858,4,1,68
80859,280859,4,1,26
80860,280860,5,0,21
80861,280861,5,0,24
80862,280862,5,0,54
80863,280863,5,0,48
80864,280864,4,1,43
80865,280865,4,1,62
80866,280866,5,0,32
80867,280867,3,0,23
80868,280868,4,0,54
80869,280869,3,1,66
80870,280870,4,0,27
80871,280871,4,1,65
80872,280872,5,1,62
80873,280873,2,0,69
80874,280874,3,0,42
80875,280875,4,0,31
80876,280876,3,0,38
80877,280877,4,0,64
80878,280878,5,0,65
80879,280879,3,1,17
80880,280880,4,0,45
80881,280881,5,0,38
80882,280882,5,1,32
80883,280883,5,0,17
80884,280884,5,1,35
80885,280885,4,1,32
80886,280886,5,1,62
80887,280887,5,1,73
80888,280888,4,1,28
80889,280889,5,1,23
80890,280890,5,1,73
80891,280891,4,0,33
80892,280892,5,1,33
80893,280893,4,1,59
80894,280894,4,0,69
80895,280895,4,1,27
80896,280896,4,1,68
80897,280897,5,1,37
80898,280898,5,0,56
80899,280899,5,1,21
80900,280900,4,1,16
80901,280901,5,0,31
80902,280902,3,1,54
80903,280903,5,0,53
80904,280904,5,0,59
80905,280905,4,0,40
80906,280906,5,0,38
80907,280907,4,0,33
80908,280908,4,0,45
80909,280909,4,1,37
80910,280910,5,1,25
80911,280911,4,1,27
80912,280912,2,0,25
80913,280913,5,1,29
80914,280914,1,0,27
80915,280915,4,1,69
80916,280916,4,1,55
80917,280917,5,0,25
80918,280918,5,1,58
80919,280919,5,1,66
80920,280920,5,1,36
80921,280921,5,1,31
80922,280922,3,0,30
80923,280923,4,1,58
80924,280924,5,1,26
80925,280925,1,1,40
80926,280926,3,0,69
80927,280927,3,0,43
80928,280928,5,0,19
80929,280929,3,1,19
80930,280930,5,1,73
80931,280931,4,0,44
80932,280932,4,0,40
80933,280933,4,0,62
80934,280934,5,1,52
80935,280935,3,1,18
80936,280936,5,1,63
80937,280937,4,0,33
80938,280938,4,0,44
80939,280939,3,0,32
80940,280940,5,0,26
80941,280941,5,0,59
80942,280942,3,0,58
80943,280943,5,0,30
80944,280944,4,0,29
80945,280945,3,0,61
80946,280946,5,1,39
80947,280947,2,0,70
80948,280948,3,0,21
80949,280949,5,0,19
80950,280950,5,0,30
80951,280951,4,0,44
80952,280952,3,0,27
80953,280953,4,1,30
80954,280954,4,0,32
80955,280955,4,1,60
80956,280956,3,1,68
80957,280957,3,1,58
80958,280958,2,1,31
80959,280959,5,1,60
80960,280960,3,0,66
80961,280961,5,1,50
80962,280962,5,0,47
80963,280963,4,0,41
80964,280964,5,0,49
80965,280965,5,0,58
80966,280966,3,0,55
80967,280967,5,0,42
80968,280968,3,1,31
80969,280969,3,1,60
80970,280970,4,0,54
80971,280971,4,1,46
80972,280972,3,0,59
80973,280973,5,0,53
80974,280974,5,0,74
80975,280975,3,0,47
80976,280976,5,1,74
80977,280977,3,1,55
80978,280978,4,0,64
80979,280979,5,1,24
80980,280980,5,1,72
80981,280981,4,0,71
80982,280982,5,1,58
80983,280983,5,0,22
80984,280984,1,1,32
80985,280985,3,0,22
80986,280986,3,0,32
80987,280987,4,1,57
80988,280988,4,0,58
80989,280989,5,1,44
80990,280990,2,1,33
80991,280991,3,0,68
80992,280992,4,1,46
80993,280993,4,0,40
80994,280994,4,1,70
80995,280995,5,0,63
80996,280996,3,1,30
80997,280997,4,0,60
80998,280998,2,1,49
80999,280999,3,1,55
81000,281000,5,1,41
81001,281001,5,1,59
81002,281002,4,0,47
81003,281003,4,1,21
81004,281004,3,0,34
81005,281005,3,0,68
81006,281006,3,0,60
81007,281007,5,0,25
81008,281008,3,1,75
81009,281009,2,1,45
81010,281010,3,0,74
81011,281011,5,1,42
81012,281012,4,1,46
81013,281013,3,0,31
81014,281014,2,0,56
81015,281015,2,1,69
81016,281016,4,1,70
81017,281017,5,0,60
81018,281018,5,1,60
81019,281019,4,0,71
81020,281020,5,1,37
81021,281021,4,0,25
81022,281022,4,0,49
81023,281023,5,0,39
81024,281024,4,1,56
81025,281025,5,1,46
81026,281026,5,0,48
81027,281027,4,0,16
81028,281028,4,1,39
81029,281029,2,0,54
81030,281030,5,0,24
81031,281031,4,0,16
81032,281032,5,0,66
81033,281033,3,0,21
81034,281034,5,0,61
81035,281035,4,0,64
81036,281036,3,1,32
81037,281037,3,1,72
81038,281038,4,0,55
81039,281039,4,1,31
81040,281040,5,0,59
81041,281041,3,1,48
81042,281042,5,1,17
81043,281043,5,1,26
81044,281044,4,0,75
81045,281045,5,0,18
81046,281046,4,1,35
81047,281047,3,1,56
81048,281048,3,0,57
81049,281049,4,0,65
81050,281050,5,1,33
81051,281051,5,0,23
81052,281052,5,1,24
81053,281053,4,0,74
81054,281054,3,0,59
81055,281055,4,1,32
81056,281056,5,0,25
81057,281057,3,0,47
81058,281058,4,1,21
81059,281059,5,0,26
81060,281060,5,1,51
81061,281061,5,1,31
81062,281062,4,1,21
81063,281063,4,1,62
81064,281064,4,1,41
81065,281065,4,1,29
81066,281066,5,1,32
81067,281067,2,0,64
81068,281068,3,1,30
81069,281069,3,0,28
81070,281070,5,0,41
81071,281071,4,1,51
81072,281072,5,0,73
81073,281073,3,0,27
81074,281074,5,0,64
81075,281075,3,1,62
81076,281076,5,0,32
81077,281077,5,1,63
81078,281078,5,0,73
81079,281079,5,1,73
81080,281080,4,0,25
81081,281081,4,1,44
81082,281082,4,0,63
81083,281083,3,1,51
81084,281084,5,0,59
81085,281085,5,0,66
81086,281086,3,0,75
81087,281087,2,0,74
81088,281088,2,0,26
81089,281089,5,1,26
81090,281090,5,1,41
81091,281091,2,1,36
81092,281092,2,0,74
81093,281093,4,1,17
81094,281094,4,0,54
81095,281095,3,0,64
81096,281096,4,0,41
81097,281097,4,0,58
81098,281098,3,0,28
81099,281099,3,0,66
81100,281100,4,1,39
81101,281101,3,0,29
81102,281102,3,0,28
81103,281103,5,1,56
81104,281104,2,0,20
81105,281105,3,0,20
81106,281106,5,0,40
81107,281107,3,1,43
81108,281108,4,1,47
81109,281109,3,1,46
81110,281110,2,0,17
81111,281111,4,0,23
81112,281112,4,1,45
81113,281113,4,0,50
81114,281114,3,0,62
81115,281115,3,0,41
81116,281116,4,1,66
81117,281117,3,1,54
81118,281118,3,1,25
81119,281119,3,0,25
81120,281120,4,1,56
81121,281121,5,0,47
81122,281122,4,0,61
81123,281123,5,0,46
81124,281124,2,0,51
81125,281125,3,0,65
81126,281126,4,1,20
81127,281127,1,1,64
81128,281128,4,0,50
81129,281129,5,0,37
81130,281130,5,0,17
81131,281131,5,0,20
81132,281132,5,1,51
81133,281133,3,0,19
81134,281134,4,0,42
81135,281135,4,0,22
81136,281136,5,0,34
81137,281137,5,1,64
81138,281138,3,0,64
81139,281139,3,0,41
81140,281140,5,0,61
81141,281141,2,1,73
81142,281142,3,0,28
81143,281143,5,1,54
81144,281144,4,1,75
81145,281145,5,1,54
81146,281146,2,1,71
81147,281147,4,0,49
81148,281148,3,1,18
81149,281149,5,1,36
81150,281150,3,1,34
81151,281151,2,0,16
81152,281152,4,1,17
81153,281153,5,1,25
81154,281154,5,0,33
81155,281155,5,0,68
81156,281156,5,0,43
81157,281157,5,0,47
81158,281158,3,0,51
81159,281159,5,0,63
81160,281160,4,1,62
81161,281161,3,0,55
81162,281162,1,0,41
81163,281163,4,0,33
81164,281164,4,1,31
81165,281165,3,0,52
81166,281166,5,1,52
81167,281167,5,1,26
81168,281168,4,0,64
81169,281169,3,1,71
81170,281170,5,1,44
81171,281171,4,0,20
81172,281172,2,1,16
81173,281173,4,0,21
81174,281174,3,1,44
81175,281175,3,1,68
81176,281176,4,0,56
81177,281177,5,0,43
81178,281178,3,1,63
81179,281179,3,0,65
81180,281180,4,0,41
81181,281181,5,0,35
81182,281182,3,0,68
81183,281183,4,1,29
81184,281184,4,1,61
81185,281185,3,0,62
81186,281186,4,0,56
81187,281187,5,1,57
81188,281188,4,0,70
81189,281189,5,0,75
81190,281190,5,0,22
81191,281191,5,0,51
81192,281192,3,0,66
81193,281193,2,1,67
81194,281194,3,0,16
81195,281195,3,1,25
81196,281196,4,0,30
81197,281197,5,1,42
81198,281198,2,0,69
81199,281199,2,0,67
81200,281200,3,0,17
81201,281201,5,0,57
81202,281202,4,0,24
81203,281203,4,0,30
81204,281204,3,1,33
81205,281205,5,0,64
81206,281206,4,0,43
81207,281207,3,1,54
81208,281208,4,1,64
81209,281209,3,1,48
81210,281210,2,1,74
81211,281211,3,1,46
81212,281212,3,1,22
81213,281213,4,1,21
81214,281214,5,0,53
81215,281215,1,0,27
81216,281216,2,1,31
81217,281217,4,0,48
81218,281218,4,0,61
81219,281219,4,1,63
81220,281220,3,1,33
81221,281221,4,0,25
81222,281222,5,0,41
81223,281223,2,0,24
81224,281224,3,0,57
81225,281225,3,1,44
81226,281226,1,1,44
81227,281227,4,0,20
81228,281228,5,1,21
81229,281229,3,1,68
81230,281230,5,0,18
81231,281231,5,0,63
81232,281232,3,1,46
81233,281233,5,0,53
81234,281234,3,1,54
81235,281235,2,0,69
81236,281236,5,0,58
81237,281237,3,0,69
81238,281238,3,0,73
81239,281239,5,0,56
81240,281240,4,1,38
81241,281241,3,1,66
81242,281242,4,1,38
81243,281243,4,0,26
81244,281244,3,0,73
81245,281245,4,0,75
81246,281246,3,0,52
81247,281247,4,1,33
81248,281248,2,0,29
81249,281249,4,1,34
81250,281250,3,0,49
81251,281251,5,0,69
81252,281252,3,1,36
81253,281253,4,0,66
81254,281254,3,1,36
81255,281255,5,0,21
81256,281256,5,1,69
81257,281257,4,1,25
81258,281258,4,1,68
81259,281259,5,1,17
81260,281260,4,0,40
81261,281261,3,1,72
81262,281262,4,0,40
81263,281263,4,1,33
81264,281264,2,1,37
81265,281265,5,0,44
81266,281266,5,1,72
81267,281267,3,0,28
81268,281268,4,0,22
81269,281269,5,0,73
81270,281270,4,1,38
81271,281271,5,0,24
81272,281272,4,1,36
81273,281273,4,1,68
81274,281274,3,1,72
81275,281275,3,1,74
81276,281276,4,1,63
81277,281277,5,1,70
81278,281278,5,0,25
81279,281279,4,0,58
81280,281280,3,1,26
81281,281281,5,1,27
81282,281282,5,0,43
81283,281283,5,0,31
81284,281284,5,1,57
81285,281285,3,0,33
81286,281286,4,1,71
81287,281287,4,1,58
81288,281288,4,1,30
81289,281289,5,0,56
81290,281290,3,0,21
81291,281291,4,0,42
81292,281292,5,1,32
81293,281293,5,0,40
